mz,rt,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,isotopes,adduct
#,#,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,control,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,case,#,#
408.6764262,130.8024211,944.9964159,1936.242559,124.0172504,1159.593691,613.88455,1084.616729,2086.229401,1776.757963,393.6186889,698.7730283,894.7613574,377.9679455,434.1535541,794.6375436,1128.307094,791.0847758,1289.236159,1088.590831,918.0449829,1050.180797,759.0121115,462.6392736,793.6583051,1178.779412,1535.397059,1457.108997,873.9230108,763.3036336,913.8062286,555.6600351,1416.352941,520.165225,830.6133222,750.1859865,1154.689446,864.1807965,1081.040658,895.2266444,679.2776822,1233.307094,1553.014707,1351.947232,908.9480972,1097.107267,821.0224914,990.1790665,809.4878901,1260.252596,1173.467129,983.2586507,,
475.3988028,131.1006636,354.4590636,2256.607994,1428.105357,463.5604676,1107.318983,1306.253609,1957.283084,1514.103281,705.4151197,176.6806407,462.9942668,278.9179416,922.8140662,1531.092561,682.6141872,1055.069204,1040.301904,1412.179067,429.9264707,836.6366786,1170.160035,1366.542388,949.6306237,1373.208478,1184.584776,982.0622844,565.8019036,696.1167822,1228.727509,1483.256921,1063.186851,813.3927344,1261.186851,509.32872,950.6107272,510.0155715,920.8001737,1165.616782,536.0406579,1193.083911,786.4273357,1410.940312,1036.536333,801.5925607,1082.463669,780.0380629,492.2820072,1293.035468,981.5441179,555.2508658,,
825.6146214,181.848699,1203.913616,1676.623694,1150.318495,1370.219806,1199.160731,211.8092612,869.265484,461.7913437,1962.072359,1055.415696,398.7137138,321.5022045,1172.892364,643.0155715,1058.140139,1400.184256,938.035468,1412.086506,952.1825265,971.1799315,883.0181665,1246.804499,1453.035468,936.0432529,1230.925606,884.5596894,821.5449829,518.5692043,718.2128029,1272.703288,683.7370243,1177.760381,1001.566609,1003.993945,1287.154845,1102.587371,960.9221458,682.5380629,570.5475779,1183.800174,902.831315,1316.376298,797.32872,857.9506922,1072.069204,920.1349486,1435.611592,980.9498272,608.2041529,515.0458479,,
460.2894856,276.5098082,1286.232395,1112.570969,1084.469949,1419.996273,1910.563515,264.4159708,1117.267528,837.4464677,1189.976367,920.7558481,415.6744985,132.1899864,772.6411354,1225.845157,1442.369378,790.2577858,1393.900519,1500.474049,940.2742222,1470.016436,1309.522491,817.5380629,783.0129765,1104.775087,1171.492215,678.6825265,1047.012112,1233.928201,1300.99481,1473.561419,1440.230969,943.2102079,718.6799315,460.331315,589.5683393,788.9922151,1240.158305,1345.780277,1196.591696,1526.488755,1029.117647,566.4039793,962.3053636,659.829585,1174.046713,994.0216264,1112.115052,846.6807965,1328.234429,631.3927344,,
252.4643099,401.822767,637.2713566,1920.543191,697.8862435,668.9604135,1477.889038,400.9379767,1004.969786,1656.668457,1917.902747,927.5538481,336.5640838,530.0943116,579.993001,480.6851215,699.1799315,1256.425606,959.0371979,797.2837372,625.7292394,541.3745679,1385.583911,620.4653987,685.4238758,763.5925607,551.6401386,517.3737029,1411.807094,991.1349486,786.3468865,938.4169558,1292.656575,1213.397059,823.1600351,1257.304499,1374.617647,1293.182526,1365.967129,920.1410036,1024.15571,650.5847758,871.5467129,564.3261251,1231.062284,488.329585,829.035468,679.0458479,1322.926471,475.7361593,1302.706748,854.8053636,,
637.9994217,117.8272562,292.4710725,1553.265436,580.7881297,402.3644218,773.1254339,1413.830174,624.7361351,1373.277526,602.1775251,158.1705784,1109.530257,1104.766952,507.2261733,588.0839108,1045.326125,738.2275094,593.4887551,526.0397929,1265.515572,954.1807965,882.2794122,953.9039793,680.1591701,1501.901384,470.2128029,1142.560554,788.0899658,1046.535468,677.0173015,1235.783737,1332.426471,1369.685986,1477.568339,994.5406579,499.4939451,1287.141004,599.3996543,1096.870243,766.2733573,1085.421281,1368.705883,1385.730969,852.8979243,1245.083046,623.8961944,706.0380629,1147.211073,752.6323537,1039.948962,500.49654,,
854.6735886,284.0535085,1597.228783,968.3314685,690.1571497,591.4328176,158.933128,199.3418025,1327.571937,288.5069066,1187.248491,1238.463447,333.4420078,536.2678968,1292.490333,626.2335643,539.329585,1294.801039,789.8261251,1040.202423,855.3512115,1319.705883,720.1141872,728.1565751,1218.920416,1234.517301,760.99654,597.9913501,1229.019896,695.831315,1245.589966,586.0934257,1381.966264,580.0839108,1366.15917,591.7266444,1091.921281,624.2335643,1045.586506,787.7742222,1141.324395,572.6366786,637.5155715,812.3261251,965.5449829,1539.132354,1121.273357,543.1583051,959.8728379,860.4723186,447.2586507,718.1159172,,
842.0769942,98.90818472,1081.926759,336.0963508,49.34537949,1026.987713,1439.775991,1313.042498,1181.325176,771.8055863,1284.878477,558.045447,537.9390633,1071.979807,412.9608588,1067.499135,999.535468,985.2759522,538.1418686,1108.094291,451.2119379,1357.898789,786.2283744,552.7993087,1317.208478,976.2534608,1154.927336,1181.255191,1383.091696,978.1115922,1066.284602,1119.750866,652.5389279,1178.941177,1052.322665,819.8019036,995.0441179,696.2750872,610.8269901,1046.329585,993.203288,859.8235301,1110.449827,742.827855,577.9212808,1526.941177,769.7802772,1514.633219,515.7370243,927.4186858,628.9740486,1108.689446,,
229.8857216,434.9456342,459.292287,1277.52773,1402.508519,1007.907596,1069.823586,1659.403868,1612.106946,1303.524451,1634.683907,723.7250458,720.2255404,694.9826991,596.0310633,1060.516436,1170.878028,858.6306237,1291.562284,743.5916957,544.1842565,1264.948962,918.3538065,1248.945502,1341.919551,699.0891008,545.6159172,1405.117647,1433.158305,931.5216264,1609.940312,827.497405,967.16263,659.33218,715.6410036,721.8451565,1584.15917,615.7301044,866.036333,909.7058829,852.1851215,927.6557101,604.66263,1162.802769,1280.163495,626.5389279,1017.514707,1073.209343,1267.680797,1501.537198,1025.16609,1497.492215,,
606.7223056,132.8530709,1669.322351,444.0472839,368.1801392,1499.489728,1438.955918,1177.756173,1787.105144,159.2211163,915.3752418,1058.538841,755.9872113,1115.740195,407.9837138,1215.083046,494.0899658,842.8088236,1066.773357,854.8979243,842.2136679,553.6557101,840.5873708,751.7525958,1450.826125,1059.974049,1020.203288,510.0216264,1448.441177,1558.300174,1271.426471,533.4186858,1042.089966,599.2326993,1263.133219,1022.422146,1457.807094,718.2768172,1203.608997,781.8987893,1201.068339,932.9169558,1294.16263,949.5207615,602.4429072,605.7517308,668.3218001,1046.395329,803.2560558,769.6799315,697.9480972,1042.801904,,
336.5322108,442.04405,648.5358454,1288.911168,1890.597323,964.6990385,1417.314739,1997.014094,1407.503248,1553.238816,1865.716764,822.7194509,469.7837138,1244.932132,1197.85828,1503.893599,844.4238758,1101.756056,544.9688586,1143.134084,513.0181665,1259.018166,784.2811422,563.3538065,1328.519896,1383.515572,1558.419551,802.7776822,1280.570069,668.4411772,1146.044118,1045.471454,965.6825265,808.5856408,1398.210208,974.9498272,642.2603807,1271.848617,761.8538065,1490.014707,775.7292394,803.5925607,1460.227509,1272.751731,1016.301904,1575.797579,1437.756056,961.2802772,673.9896201,841.1107272,472.4264707,983.8451565,,
146.9665738,323.0192169,449.2748212,1167.980813,691.8138919,2038.033342,987.7725734,1710.405448,245.4383142,1651.216264,1746.812333,922.2217274,1375.303402,281.0403116,808.9299241,1093.82526,1008.941177,592.202423,1136.135814,795.8477515,1203.846022,1212.586506,808.1314887,1060.781142,588.7534608,1063.974914,1250.015572,919.9013843,572.4212808,1041.443772,1408.845157,758.8520765,1112.32353,1080.117647,669.870243,984.7802772,774.995675,778.1825265,602.66609,929.6349486,1266.068339,1010.665225,1268.780277,1146.753461,1262.282007,1000.633219,940.6089972,1142.419551,617.7776822,1502.469724,635.5865058,655.0415229,,
471.2093062,151.4678572,1881.019332,719.2577389,611.7345774,1470.529323,1548.982944,1207.525261,1169.819238,815.2182676,1061.66661,691.0330594,239.9240662,873.3954509,500.2432016,915.0674743,1171.852076,1084.731834,772.1609001,1151.084776,609.6392736,447.5692043,839.495675,1127.845157,969.035468,1361.305364,764.7292394,634.1782015,1295.948097,1191.464534,1159.514707,788.1782015,1217.183391,573.6868515,899.2257794,436.33218,1459.277682,1431.019896,866.8226651,1503.297579,880.999135,1346.378028,880.1410036,1166.021626,1101.679932,505.1366786,1418.947232,652.8243951,1289.680797,1030.752596,1058.683391,714.0449829,,
708.0209349,377.2072939,1925.088258,2260.912003,167.5249113,747.0253952,1095.410401,1572.045057,1079.877334,373.5799204,1667.95356,1268.064364,230.3824888,717.4937235,354.7875988,663.3927344,863.7076129,1299.396194,1232.346887,1039.942907,1033.256056,540.4697236,1356.394464,913.7301044,1061.016436,1237.869378,1020.584776,887.2257794,1383.038063,1146.846887,1065.848617,582.2257794,1343.758651,709.8771629,1122.874568,1487.729239,1266.300174,1070.377163,824.497405,519.2093429,1139.160035,1100.586506,1363.683391,1237.427336,468.8538065,843.3711079,654.5882358,966.2292394,1295.333045,837.3261251,715.7776822,612.8944644,,
421.7426455,151.1697952,930.5545957,1245.342268,1125.932027,1789.74215,542.7109235,443.9004372,1509.657286,1278.193657,1012.666377,114.8806407,777.5509212,1067.447451,1046.142489,1519.040658,530.4714536,612.0648793,493.3754329,1324.185986,1429.734429,940.8070936,1133.801904,891.4489622,1388.636679,961.4463672,860.2525958,1301.32872,641.83045,937.6081322,927.4463672,1289.255191,539.9896201,968.2776822,643.0856408,767.8243951,1065.112457,487.4498272,524.3079586,956.3252601,1303.063149,681.5207615,1339.465399,708.2828722,1402.442907,552.329585,1167.829585,517.0666093,863.3001737,892.368513,675.0423879,1389.257786,,
596.7958786,368.6365321,309.8666167,461.061447,1028.75815,1032.575646,261.6036351,335.5527526,485.3932666,1234.119731,553.1267895,604.306703,236.3347478,785.7367478,649.3640351,526.0198965,951.9039793,637.7266444,879.1868515,661.9247407,709.0216264,1319.465399,1083.090831,506.7084779,528.8979243,759.8961944,1410.829585,879.83218,1057.801904,935.2257794,929.0207615,842.2551908,756.7768172,893.9498272,1295.395329,504.495675,983.0380629,738.7820072,578.5622844,1271.237889,1154.059689,964.4221458,1084.352941,956.5432529,1174.607267,851.9679936,1406.806229,1438.712803,982.9653987,1051.083911,510.4472322,956.8788929,,
509.0839109,324.2641131,627.7956857,1527.83106,130.256113,1540.073899,471.9701602,496.952856,1449.840157,669.6691467,420.0283665,393.5719104,434.2070146,1224.810779,926.1403603,1069.141004,597.5224914,1260.134949,752.6392736,577.3079586,1074.114187,915.9463672,583.7534608,618.8062286,680.6141872,866.8053636,1173.801904,1424.569204,561.9723186,951.1418686,1182.064014,526.5198965,1371.324395,1455.682526,1266.397059,1169.015572,809.3520765,1127.061419,1369.880623,709.7551908,708.4247407,1397.059689,1048.280277,1312.306229,968.5657443,1408.207613,583.3079586,540.7344293,595.9463672,1322.879758,625.5155715,778.9653987,,
711.6920364,308.4230445,1245.406293,1458.869922,687.4090408,430.0358189,1257.666297,738.8555618,1261.816008,739.6077521,1009.366504,795.7359455,991.1126894,281.6476203,602.9498832,976.7820072,1495.046713,1008.775952,1399.687716,1004.681662,545.7119379,617.3996543,584.6314887,684.8062286,1447.806229,994.7577858,560.7110729,1397.993945,702.4437722,900.3243951,870.3062286,712.5224914,614.8053636,931.6782015,910.0657443,972.203288,1114.209343,543.0666093,859.3737029,1435.400519,533.9256057,563.8762979,1108.780277,958.4411772,1101.017301,1025.131489,1252.133219,848.4411772,1318.848617,1183.230104,821.5129765,1076.8218,,
486.4540319,372.1605746,926.278193,1308.228387,596.1887231,169.2231738,205.5752742,1217.054558,542.3021034,1466.240338,357.7014487,76.62665435,360.8382259,782.404039,1207.234132,943.5891008,1486.012977,1459.257786,437.3088236,646.0467129,1600.583046,586.6799315,544.8070936,564.5891008,743.6782015,664.0631494,1212.493945,877.4472322,1190.324395,926.1107272,903.9273357,1230.797579,608.0622844,1287.33045,842.8961944,758.0891008,498.8529415,594.4489622,1362.654845,597.9878901,652.6089972,989.0700693,976.9645337,967.2776822,1061.683391,519.0397929,744.6332187,1475.065744,660.8935994,1466.850346,1151.965399,936.6825265,,
148.8381938,104.2847736,1264.258991,609.054508,1047.699649,866.020634,2072.79396,402.6550717,819.8088371,1067.418521,292.5925922,152.1113983,133.0688725,1232.985914,839.796779,1422.855536,1018.705018,617.0449829,1015.490485,1405.093426,1468.879758,956.2275094,852.4230108,1155.616782,960.2551908,981.036333,1101.423876,799.0441179,712.9662637,589.4463672,1268.782007,1496.326125,1204.750866,1242.399654,1025.892734,1274.634949,559.6868515,1238.205018,666.5631494,1339.179067,793.3477515,1290.396194,657.8062286,1039.037198,1215.663495,438.0925607,607.161765,1007.729239,858.8944644,1032.942042,685.4039793,1464.416956,,
726.1101631,239.7719765,74.34698482,1165.131649,1645.375218,1325.920215,208.6353981,1136.651532,1607.294708,952.9076632,1328.917941,927.5795093,896.5886271,808.921371,1146.563211,1177.536333,559.6557101,1087.255191,1526.682526,856.5198965,511.7352943,972.9221458,718.8062286,1345.185121,1073.416956,695.4195508,495.49654,1348.181662,680.3053636,1113.112457,562.2128029,692.3754329,1187.044118,495.9939451,1371.799309,1347.948097,563.3053636,904.5147065,789.1825265,784.9013843,555.4930801,553.3226651,929.536333,819.1159172,513.9506922,542.49654,675.9437722,554.1894464,1098.49308,1146.98962,1314.205018,599.8719729,,
552.0206658,255.4593384,1322.800081,1296.599175,1650.037256,977.8883558,515.6821683,1985.560686,1539.131479,1477.514117,363.6093063,1213.480423,365.8752464,491.2704401,345.6298656,1191.184256,461.7370243,874.7577858,1069.117647,1336.041523,697.1885814,540.1133222,1103.231834,1365.871973,571.3797579,529.6816615,1573.084776,1224.303634,594.7569208,1323.134084,956.999135,900.9731836,1219.345157,1421.641004,513.9740486,1469.535468,1049.16263,621.2344293,1489.736159,451.2352943,705.0389279,804.0371979,1308.298444,1288.638409,1426.393599,817.497405,557.5631494,532.7828722,1066.397924,540.0415229,1257.350346,718.0640144,,
532.9055251,337.4946008,1171.12511,922.0460923,75.14324745,1108.563177,477.0162853,492.8603392,1854.628735,1233.421212,1956.815823,337.6514645,240.686409,1313.325914,804.6851841,1378.942042,741.8036336,632.6782015,1040.465399,864.5406579,1010.949827,1310.158305,1114.641004,1488.113322,1046.226644,1061.092561,1244.229239,1051.135814,1495.950692,856.3788929,838.4238758,584.9679936,1067.947232,1102.704153,543.9238758,877.4922151,1024.400519,1186.49308,953.0380629,1054.775087,585.83218,783.3780279,850.5121115,733.8252601,832.5648793,1502.254326,828.8996543,969.3252601,639.2517308,842.99481,1206.083911,941.5371979,,
280.787093,77.0828008,912.3347198,898.5950229,1056.005013,508.0677375,1388.957117,969.3455061,1627.519959,1282.490081,1719.961731,1096.17162,722.6633262,882.7263954,380.322333,1213.326125,1407.756056,955.7534608,858.1816615,1370.636679,773.9498272,698.7543258,936.5692043,1437.820935,640.99481,910.4411772,1291.564014,1259.735294,1074.847752,1282.877163,822.3088236,1433.66263,1058.107267,959.3486165,611.7525958,1193.282872,624.5380629,633.0138415,1036.416956,1043.678202,1075.467129,932.4022493,588.2733573,1572.351211,1149.235294,712.6167822,1334.734429,1080.735294,1122.443772,1367.682526,1407.178202,983.4939451,,
543.811965,301.598823,38.28574418,1953.230663,498.8800042,2087.489427,736.9317372,528.9013756,1065.366218,1791.960005,1031.939429,296.8420799,986.7043603,479.7593885,982.5590555,888.7361593,1071.278547,1590.467994,1383.517301,1367.520761,683.3079586,1346.112457,729.5899658,1319.1609,889.1349486,997.0622844,953.495675,1199.869378,862.2776822,1424.663495,972.5666093,910.9256057,1020.114187,511.6842565,475.9273357,912.3218001,783.6332187,644.3780279,855.1081322,619.1089972,1107.226644,1396.108132,1391.371973,687.7560558,645.8529415,928.99827,975.7569208,718.8477515,652.2560558,1019.584776,628.6565751,1049.1609,,
746.1410998,182.404805,1252.108879,2012.486941,1558.722589,393.2422067,2118.813121,1826.11071,656.1776725,1366.922045,1640.929428,1286.491028,109.0256787,1278.957416,151.962779,1005.807094,977.7318343,1264.941177,1215.566609,1432.084776,959.3243951,774.1825265,685.7102079,947.4506922,1330.228374,897.9688586,719.7733573,581.4662637,1498.469724,836.6807965,948.5622844,835.2820072,483.6410036,819.4403122,1291.089101,1540.48789,1091.611592,910.2759522,642.5899658,1075.227509,711.66609,1011.467994,1015.923011,1177.069204,898.1600351,962.6859865,657.2820072,1384.419551,797.8494815,1382.465399,1280.497405,1234.037198,,
185.2282379,390.4060609,101.1814839,896.4457732,568.15703,1460.534594,621.617732,1473.090963,1944.25116,1824.044527,1905.513057,399.3605823,686.8203954,1143.579063,546.2692327,604.9195508,1479.396194,628.2102079,784.7828722,549.4506922,1420.924741,633.661765,588.3235301,641.5622844,882.5908308,608.9489622,762.0605544,732.0666093,1246.211073,1100.085641,1409.418686,966.9498272,793.3555364,703.4204158,806.8987893,1177.902249,503.5640144,1152.400519,555.8987893,1198.899654,815.3036336,1489.801039,1080.446367,573.1366786,838.1894464,1405.251731,1276.016436,625.9688586,849.0830458,1180.729239,681.8970594,754.6782015,,
823.9294081,290.6617244,653.4549438,478.4532297,827.5216608,1572.279767,961.6042031,2060.239824,659.2957553,237.4762373,1510.089001,372.7940662,663.7779767,401.7256612,112.2033535,878.3261251,670.2802772,1082.210208,593.16436,648.4662637,1546.899654,1439.305364,833.5406579,1606.346022,1152.141004,1356.227509,976.1133222,1487.15917,1171.923876,1019.154845,889.8797579,1514.012977,1180.831315,764.0865058,695.1115922,876.0371979,744.8935994,582.6548451,1122.225779,611.3001737,973.163495,664.2993087,1240.416956,1514.66263,733.4204158,924.0181665,1040.665225,632.7525958,532.8728379,912.2993087,888.2344293,1053.273357,,
601.3034521,155.4953463,1101.679454,305.2086065,1621.722124,1423.048562,461.749716,271.1685881,567.4180225,1552.315561,2043.551926,1271.60236,820.2249971,438.7447167,447.6586719,1287.236159,1355.320935,552.9740486,1178.636679,1274.301904,709.2733573,648.331315,801.8979243,1165.275087,1447.49308,685.7750872,870.0657443,564.536333,1228.040658,1281.636679,796.3243951,761.8243951,671.8520765,1273.773357,695.4731836,1074.995675,889.99481,1580.012977,1070.156575,433.2595157,1368.114187,995.9204158,1324.115052,714.1141872,1027.870243,1028.924741,1343.637544,602.8961944,1458.537198,937.4498272,599.5173015,1025.32872,,
683.3354133,337.3517668,268.6449391,2202.339027,1053.061665,1974.317517,194.7909978,1821.305976,177.0525146,1808.965818,1279.969689,1138.790097,1163.689723,1177.167042,710.1001772,1340.609862,818.9645337,1126.710208,1505.112457,1232.852941,792.6418686,1358.250001,1444.750001,1068.087371,815.8010386,1244.063149,1180.710208,909.16609,1510.684256,779.1115922,550.2534608,593.0397929,1174.609862,674.1410036,1528.15571,549.5173015,646.1557101,855.1591701,601.7301044,1256.488755,1377.708478,756.2733573,1506.894464,1090.663495,1145.32872,495.0190315,1196.020761,633.82872,711.7794122,946.0891008,1410.108132,663.5847758,,
461.0045927,166.9359596,233.1652452,211.7133994,21.55130236,1114.790681,2074.832441,1323.915871,1932.629965,434.9685562,195.8487404,319.4322259,264.9113671,541.4182532,528.6123954,566.5683393,743.2500008,1419.48789,1283.379758,699.1332187,858.1384086,500.8088236,810.9645337,971.6167822,1021.374568,1407.806229,1421.205018,486.6133222,840.2837372,1165.130624,770.7811422,682.6548451,1226.018166,1452.679067,1058.474914,756.7335643,869.8477515,941.5164365,1423.779412,544.6894464,545.83045,1341.681662,1081.322665,1482.711073,658.0605544,750.2500008,882.0657443,940.6825265,932.2084779,560.2603807,551.5224914,842.3269901,,
320.9376156,151.430437,258.3790584,1117.139045,591.2745925,2065.125126,1330.172358,172.5217176,1103.066391,1229.244169,235.9369031,546.6295541,234.4133885,469.4126991,579.1750594,460.0674743,1092.068339,1242.252596,719.4749136,1136.013842,745.7050179,663.4671287,1204.781142,882.5882358,1244.372838,557.4930801,945.6548451,921.6349486,533.0657443,573.1366786,737.3070936,1237.760381,1349.947232,1419.99308,1168.063149,1196.225779,804.0138415,845.2586507,1058.093426,1417.900519,871.5865058,1415.560554,791.8209351,994.3719729,1263.465399,922.497405,1077.394464,1109.418686,1523.680797,1254.894464,1016.376298,942.9005193,,
793.9559211,260.3658415,190.7609423,827.0890475,241.2573612,734.7944123,1282.003142,519.9326458,339.5632542,1234.100394,1703.518573,1217.162761,1157.352551,1002.451599,1254.17754,585.6548451,679.0129765,1466.587371,711.6306237,577.4671287,1338.564879,1178.141004,1385.303634,496.1600351,803.2785472,1099.403114,549.8494815,890.2785472,1252.519896,1151.535468,980.2508658,717.1124572,1482.926471,752.1185121,1304.300174,1415.583911,1274.591696,562.6124572,928.3252601,1355.898789,1491.396194,791.4446372,907.6081322,756.9273357,1060.83045,749.7076129,1161.99308,1399.181662,1082.258651,1045.110727,601.2794122,1221.140139,,
469.5013996,353.4760697,1604.250849,10.94480834,192.3436034,769.4524006,1829.984693,249.1041569,1899.161869,1753.78526,203.8518591,539.4530555,1215.540779,500.458111,798.358703,977.7517308,770.1600351,1114.853806,1298.798444,722.6401386,1070.636679,1277.188581,661.8754329,1157.971454,1473.971454,1365.019031,1118.82699,1081.854671,642.3538065,1478.276817,1085.516436,1497.988755,1169.063149,939.4178208,1102.65744,1230.942907,574.1842565,1239.682526,1129.108132,1330.185986,1037.044983,1285.351211,1340.613322,734.3062286,636.8737029,762.1790665,954.3711079,1174.107267,1411.419551,654.2128029,499.2309693,574.6314887,,
882.1814688,357.6920499,46.19507777,228.2080581,1570.104254,1874.448495,1154.357283,1142.573243,1630.949432,297.1854557,1972.756527,394.4283428,815.0489796,392.8095677,684.7397235,1261.901384,861.1877165,1257.088236,1358.250001,1428.755191,1254.180797,1468.018166,960.99827,1302.512112,954.8771629,542.3771629,608.7750872,1306.640139,532.4013843,566.2361593,1168.750001,594.2984437,1230.230969,1244.228374,1409.917821,1642.607267,1326.021626,1126.064879,716.9463672,1160.612457,822.4922151,1551.65917,682.1868515,1282.134084,576.5423879,853.8546715,1127.062284,663.2733573,1224.017301,1441.535468,765.3797579,569.3780279,,
754.556401,301.3574445,972.8511729,1240.845724,1517.42459,1374.921749,1275.595494,1295.598659,1935.616544,1884.512349,481.5468439,1032.553973,89.63673029,309.1667965,756.8329523,1157.180797,517.9238758,584.1306237,609.3243951,660.2326993,790.4429072,1329.448097,716.1384086,923.7119379,556.2318343,1168.852076,544.3961944,1165.684256,1120.560554,1259.782007,621.99827,989.3762979,701.9662637,920.7102079,1556.801904,1361.798444,599.3036336,1308.967994,589.9005193,980.33045,1079.6609,911.1782015,1009.416956,529.3546715,862.1133222,585.6825265,1581.084776,879.4930801,1169.949827,1492.850346,1155.515572,1107.443772,,
588.3285183,267.9213309,908.2187809,1955.669577,765.4389822,1331.355391,813.9041377,1860.381947,1473.384667,2165.456366,1168.237039,917.1077235,974.7592113,1249.446312,619.4092113,1113.681662,1058.377163,655.3486165,974.2508658,1018.65917,485.1392736,814.6591701,1141.202423,1329.897924,1097.469724,1044.49654,686.0432529,752.7266444,1315.258651,1250.969724,1437.207613,543.66436,954.5406579,607.1124572,700.0371979,1431.115917,468.5683393,1190.304499,1049.678202,1317.543253,1166.355536,1122.471454,685.4653987,592.9446372,598.4723186,1019.730969,993.7837372,1066.130624,1190.65917,861.2067479,723.3079586,1101.154845,,
614.5773972,305.3210132,689.0466918,966.2583901,1113.503587,899.6182684,1628.263689,1514.722422,1976.462144,1875.675825,463.8519808,1256.532997,479.7700799,777.7016787,681.9052639,996.2612457,1418.779412,647.5622844,1265.916956,568.7543258,1055.612457,926.3564014,992.8555364,1342.399654,1199.517301,841.7820072,1279.681662,1333.727509,747.3494815,997.9221458,1042.874568,861.4221458,1066.616782,1437.751731,642.9904851,790.8788929,474.2603807,1068.108132,623.1323537,1344.331315,551.9939451,606.0605544,706.6825265,1153.274222,1391.043253,1122.115917,591.3979243,1342.540658,619.6107272,504.7344293,1190.852076,994.0865058,,
453.7265475,288.4640085,1246.341719,310.73485,637.757272,2131.074515,1141.883096,1842.275062,1397.298408,1602.156871,1761.00907,672.8416203,225.1262804,92.31081014,105.4695054,705.035468,849.4922151,1149.538928,628.2076129,1287.259516,899.6807965,722.8538065,855.0121115,993.6868515,685.6115922,1289.919551,904.1557101,1327.831315,1043.519031,902.6790665,784.8987893,1084.852941,1008.591696,647.995675,537.6185121,1103.613322,1142.275087,945.4740486,957.2750872,1365.275952,1193.610727,492.8044986,867.5129765,911.0925607,1056.086506,662.2534608,1049.235294,1302.99481,719.3780279,670.7603807,551.6877165,762.1167822,,
531.0519252,369.9153563,1183.80462,1306.83526,1341.453562,1280.670503,188.6262817,477.0797218,658.516126,1903.209673,533.876825,986.1996962,551.7467654,1060.601336,427.1780662,1151.727509,1182.044983,812.8001737,1264.800174,594.0449829,937.7837372,851.5121115,1063.679067,915.9247407,861.2110729,1006.880623,823.2128029,831.8044986,1302.845157,824.497405,1171.711073,1013.138409,1081.544983,1184.761246,1053.49481,917.1098622,1242.82353,834.5155715,735.9723186,578.2776822,451.4039793,1284.781142,657.16436,1505.632354,698.5147065,669.7500008,717.0631494,722.8226651,1527.654845,1319.423876,880.7534608,1321.423011,,
554.9050114,360.4073483,1168.062538,1103.218711,1160.915526,758.0560501,1504.567978,1517.282707,1375.481806,1159.744928,1624.474404,644.9824362,1100.883603,667.5233983,943.7597761,559.4480972,849.6565751,1037.917821,1404.874568,560.8927344,925.1548451,749.9723186,652.8728379,1116.615917,1484.350346,1365.012112,1064.845157,617.4671287,1328.540658,890.4939451,1374.449827,868.9913501,548.4904851,1414.211938,940.9653987,1093.275952,1013.968859,572.4506922,1528.944637,1418.135814,1352.472319,763.9013843,470.165225,943.5908308,995.4515572,1061.65917,1304.518166,549.6375436,636.1340836,766.9688586,810.2733573,932.9697236,,
404.0675404,320.3502551,167.0988855,1962.768967,1141.225524,324.7488419,510.1059015,1495.440552,1965.329397,1840.503099,1567.924936,270.8818033,1428.124226,822.3420214,809.1565959,772.6885814,830.5865058,926.702423,1048.808824,737.3979243,917.1859865,1037.593426,1000.131489,578.3771629,938.2759522,935.1807965,769.5856408,1262.299309,590.8538065,1351.273357,1554.463669,1298.65744,1312.085641,1384.736159,977.997405,763.870243,813.2370243,1212.537198,583.0129765,1377.685986,1189.418686,1070.846887,1095.946367,1338.708478,478.6859865,441.9256057,1251.368513,791.8269901,529.9212808,1424.083046,782.7828722,1558.751731,,
573.2722161,381.3816926,34.54953515,506.3272427,1552.590581,1211.301611,2002.137179,1455.951196,712.1281575,1031.657981,1856.881039,637.9096514,206.8418209,154.459371,827.0753885,1393.016436,1349.377163,579.9446372,1129.465399,923.2750872,1270.583046,1091.398789,1090.83045,707.32872,587.0700693,1276.902249,1450.180797,1205.020761,931.1358136,837.3538065,772.3754329,913.4013843,1220.160035,1300.395329,933.0432529,602.1799315,1102.873703,504.16436,1340.536333,1162.754326,686.2326993,1095.280277,743.3754329,775.1410036,1116.589966,718.3053636,1196.589101,608.6842565,1316.713668,1121.871108,713.99654,1366.634949,,
527.2646448,237.3586022,547.9656598,434.6525587,952.6636528,610.0001042,723.8905617,257.8317269,844.0960262,990.8442009,1702.532884,655.2810107,189.8093983,751.8034158,232.0301325,1328.927336,949.5129765,983.5147065,840.7508658,807.9212808,1214.703288,698.0458479,1446.753461,671.6340836,1159.49481,756.6081322,1141.041523,679.8252601,722.0640144,1253.519031,1435.850346,816.1089972,763.16436,1357.329585,1434.464534,669.8512115,1338.753461,1007.733564,1075.682526,668.0666093,1221.992215,1543.775952,710.4455022,622.9022493,1000.641004,981.3935994,999.7292394,1265.464534,817.3538065,992.0423879,997.1150522,1064.685121,,
